"행정구역(시군구)별","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"고흥군","남자","75 - 79세","순이동[명]","명","-2","0","7","-2","-14","2","-1","0","-2","-3","9",
"고흥군","남자","80세이상","순이동[명]","명","-25","-42","-14","-31","-16","-27","-24","-17","-20","-27","-9",
"고흥군","남자","청년층(19-34세)","순이동[명]","명","-269","-314","-176","-163","-216","-287","-311","-204","-141","-137","-131",
"고흥군","여자","계","순이동[명]","명","-222","-146","-81","-244","-181","-203","-154","88","11","-118","-57",
"고흥군","여자","0 - 4세","순이동[명]","명","-6","-6","19","-2","-5","-6","-52","-18","-23","-27","-15",
"고흥군","여자","5 - 9세","순이동[명]","명","-9","-12","2","-9","-22","18","-7","-11","-11","-2","-17",
"고흥군","여자","10 - 14세","순이동[명]","명","-11","-5","5","-11","-4","-2","-12","15","-10","2","3",
"고흥군","여자","15 - 19세","순이동[명]","명","-12","-22","-15","-35","-21","-47","-21","-32","-21","-21","-42",
"고흥군","여자","20 - 24세","순이동[명]","명","-70","-119","-94","-187","-191","-180","-170","-121","-84","-114","-64",
"고흥군","여자","25 - 29세","순이동[명]","명","-90","-83","-77","-89","-74","-163","-54","-25","9","-39","-21",
"고흥군","여자","30 - 34세","순이동[명]","명","-61","0","-38","-16","-29","-41","-8","8","12","6","9",
"고흥군","여자","35 - 39세","순이동[명]","명","6","-2","15","-5","-13","12","-11","-2","6","7","-20",
"고흥군","여자","40 - 44세","순이동[명]","명","-4","14","2","2","8","17","-19","4","10","12","-8",
"고흥군","여자","45 - 49세","순이동[명]","명","43","19","22","15","31","44","28","32","27","14","20",
"고흥군","여자","50 - 54세","순이동[명]","명","21","47","52","18","51","34","45","83","34","32","39",
"고흥군","여자","55 - 59세","순이동[명]","명","13","47","54","46","64","53","59","78","56","49","51",
"고흥군","여자","60 - 64세","순이동[명]","명","26","37","30","56","93","36","88","58","67","53","53",
"고흥군","여자","65 - 69세","순이동[명]","명","25","14","38","44","7","44","26","27","-1","16","26",
"고흥군","여자","70 - 74세","순이동[명]","명","-6","11","6","15","21","25","5","20","4","-7","11",
"고흥군","여자","75 - 79세","순이동[명]","명","-14","-18","-16","-20","-21","8","-2","3","-4","-18","3",
"고흥군","여자","80세이상","순이동[명]","명","-73","-68","-86","-66","-76","-55","-49","-31","-60","-81","-85",
"고흥군","여자","청년층(19-34세)","순이동[명]","명","-235","-218","-230","-309","-312","-418","-247","-160","-83","-166","-105",
"보성군","남자","계","순이동[명]","명","-84","-203","-136","-174","-429","-129","-116","-68","-13","7","185",
"보성군","남자","0 - 4세","순이동[명]","명","-71","-69","-50","-55","-62","-36","-37","-23","0","-5","-12",
"보성군","남자","5 - 9세","순이동[명]","명","-22","-31","-16","-35","-28","5","-15","-5","-4","2","11",
"보성군","남자","10 - 14세","순이동[명]","명","13","-19","0","-11","-18","3","6","0","-6","1","-7",
"보성군","남자","15 - 19세","순이동[명]","명","-5","0","10","-4","-26","22","-25","-17","-7","-5","20",
"보성군","남자","20 - 24세","순이동[명]","명","-63","-77","-81","-78","-108","-93","-86","-96","-87","-60","-31",
"보성군","남자","25 - 29세","순이동[명]","명","-83","-75","-42","-41","-89","-87","-51","-67","-30","-54","-25",
"보성군","남자","30 - 34세","순이동[명]","명","-14","-30","-48","-14","-68","-47","-44","-22","4","-16","-3",
"보성군","남자","35 - 39세","순이동[명]","명","-10","-19","-49","-20","-46","-9","-30","-2","4","1","5",
"보성군","남자","40 - 44세","순이동[명]","명","17","-3","11","-2","-38","0","-19","15","-6","7","20",
"보성군","남자","45 - 49세","순이동[명]","명","36","23","25","1","-9","-2","14","8","-2","25","11",
"보성군","남자","50 - 54세","순이동[명]","명","30","25","27","18","21","19","25","22","2","31","25",
"보성군","남자","55 - 59세","순이동[명]","명","64","40","52","58","23","50","56","42","42","42","49",
"보성군","남자","60 - 64세","순이동[명]","명","22","33","22","12","31","36","64","44","59","23","80",
"보성군","남자","65 - 69세","순이동[명]","명","16","16","27","16","3","13","36","38","18","25","31",
"보성군","남자","70 - 74세","순이동[명]","명","2","7","3","2","6","17","16","2","15","20","20",
"보성군","남자","75 - 79세","순이동[명]","명","6","1","-5","2","-2","-2","-14","1","3","-10","0",
"보성군","남자","80세이상","순이동[명]","명","-22","-25","-22","-23","-19","-18","-12","-8","-18","-20","-9",
"보성군","남자","청년층(19-34세)","순이동[명]","명","-167","-189","-168","-133","-278","-226","-200","-193","-115","-135","-54",
"보성군","여자","계","순이동[명]","명","-170","-322","-203","-311","-504","-312","-197","-158","-114","-95","195",
"보성군","여자","0 - 4세","순이동[명]","명","-34","-57","-51","-52","-53","-32","-38","-6","-11","-6","-1",
"보성군","여자","5 - 9세","순이동[명]","명","-19","-16","-27","-33","-30","-13","-14","-14","2","-7","-3",
"보성군","여자","10 - 14세","순이동[명]","명","-15","-9","2","7","-8","1","2","-11","4","3","6",
"보성군","여자","15 - 19세","순이동[명]","명","-2","-4","-10","-9","-20","-19","-14","-5","-30","-8","-5",
"보성군","여자","20 - 24세","순이동[명]","명","-47","-71","-61","-77","-110","-126","-123","-86","-74","-61","-30",
"보성군","여자","25 - 29세","순이동[명]","명","-33","-97","-63","-61","-94","-44","-79","-54","-15","-21","26",
"보성군","여자","30 - 34세","순이동[명]","명","-28","-40","-38","-27","-40","-32","-41","-24","14","-1","1",
"보성군","여자","35 - 39세","순이동[명]","명","-32","-27","-24","-39","-53","-44","-33","-10","-15","8","2",
"보성군","여자","40 - 44세","순이동[명]","명","-25","7","5","3","-4","-12","-5","-9","-10","-9","11",
"보성군","여자","45 - 49세","순이동[명]","명","20","16","34","3","7","-22","34","-1","-3","11","40",
"보성군","여자","50 - 54세","순이동[명]","명","41","11","19","29","-27","14","37","36","1","12","51",
"보성군","여자","55 - 59세","순이동[명]","명","49","23","27","31","13","24","51","44","14","23","62",
"보성군","여자","60 - 64세","순이동[명]","명","9","9","27","13","15","28","26","29","35","11","55",
"보성군","여자","65 - 69세","순이동[명]","명","6","7","6","12","-12","8","21","6","22","16","20",
"보성군","여자","70 - 74세","순이동[명]","명","-3","-8","2","-2","4","1","11","-7","11","11","16",
"보성군","여자","75 - 79세","순이동[명]","명","-24","-33","-2","-43","-19","-17","-2","-3","0","-11","0",
"보성군","여자","80세이상","순이동[명]","명","-33","-33","-49","-66","-73","-27","-30","-43","-59","-66","-56",
"보성군","여자","청년층(19-34세)","순이동[명]","명","-115","-218","-177","-178","-253","-213","-258","-167","-86","-94","-15",
"화순군","남자","계","순이동[명]","명","-365","-70","-89","-155","-274","63","323","92","-103","8","25",
"화순군","남자","0 - 4세","순이동[명]","명","-26","-18","-7","-19","-8","-17","1","-6","-17","-14","-3",
"화순군","남자","5 - 9세","순이동[명]","명","-32","-14","-25","2","-8","19","29","7","2","-10","13",
"화순군","남자","10 - 14세","순이동[명]","명","-20","11","6","-8","7","24","32","4","-1","-14","15",
"화순군","남자","15 - 19세","순이동[명]","명","-51","15","-23","-13","-31","-29","5","-2","-32","-24","-7",
"화순군","남자","20 - 24세","순이동[명]","명","-42","-39","-38","-31","-86","-91","-106","-74","-118","-104","-61",
"화순군","남자","25 - 29세","순이동[명]","명","-83","-79","-63","-91","-120","-113","-83","-94","-75","-69","-66",
"화순군","남자","30 - 34세","순이동[명]","명","-74","-2","-36","-54","-84","-59","27","-27","-26","-15","4",
"화순군","남자","35 - 39세","순이동[명]","명","-18","-27","-3","-26","-69","-6","26","-5","-1","11","25",
"화순군","남자","40 - 44세","순이동[명]","명","-71","-26","-11","-18","-29","0","44","19","7","16","8",
"화순군","남자","45 - 49세","순이동[명]","명","-23","-15","10","-17","-1","37","37","22","-1","44","0",
"화순군","남자","50 - 54세","순이동[명]","명","19","53","-4","-9","5","42","88","19","20","33","30",
"화순군","남자","55 - 59세","순이동[명]","명","44","53","42","50","48","72","72","41","58","44","42",
"화순군","남자","60 - 64세","순이동[명]","명","7","32","44","61","45","98","99","104","46","67","45",
"화순군","남자","65 - 69세","순이동[명]","명","15","36","15","26","44","49","40","58","35","44","17",
"화순군","남자","70 - 74세","순이동[명]","명","11","4","7","15","7","37","6","22","15","14","5",
"화순군","남자","75 - 79세","순이동[명]","명","4","-27","-5","-10","5","2","8","13","-2","4","-11",
"화순군","남자","80세이상","순이동[명]","명","-25","-27","2","-13","1","-2","-2","-9","-13","-19","-31",
"화순군","남자","청년층(19-34세)","순이동[명]","명","-220","-123","-149","-187","-303","-267","-168","-191","-234","-199","-127",
"화순군","여자","계","순이동[명]","명","-397","-179","-229","-256","-619","111","367","66","-167","-36","-22",
"화순군","여자","0 - 4세","순이동[명]","명","-57","20","-21","-22","-2","-1","-16","3","-7","-4","-19",
"화순군","여자","5 - 9세","순이동[명]","명","-57","-18","-5","-21","-8","15","33","2","-18","-8","-3",
"화순군","여자","10 - 14세","순이동[명]","명","-15","-30","5","-25","-10","9","30","2","-13","-1","7",
"화순군","여자","15 - 19세","순이동[명]","명","-17","-26","-53","-32","-35","-11","10","-23","-24","-39","-33",
"화순군","여자","20 - 24세","순이동[명]","명","-75","-42","-75","-91","-158","-120","-85","-101","-78","-105","-68",
"화순군","여자","25 - 29세","순이동[명]","명","-30","-73","-65","-98","-176","-97","-50","-12","-71","-19","-27",
"화순군","여자","30 - 34세","순이동[명]","명","-72","-29","-19","-37","-38","-24","-6","-32","10","23","-12",
"화순군","여자","35 - 39세","순이동[명]","명","-60","-1","-32","-7","-63","2","0","5","21","26","-7",
"화순군","여자","40 - 44세","순이동[명]","명","-29","16","-19","6","-44","37","44","3","-17","16","11",
"화순군","여자","45 - 49세","순이동[명]","명","19","-7","-6","17","-61","22","50","20","11","5","27",
"화순군","여자","50 - 54세","순이동[명]","명","22","20","35","11","5","62","112","41","6","27","27",
"화순군","여자","55 - 59세","순이동[명]","명","24","28","30","53","17","78","96","74","3","46","50",
"화순군","여자","60 - 64세","순이동[명]","명","-14","-2","13","39","18","51","67","46","24","48","42",
"화순군","여자","65 - 69세","순이동[명]","명","14","8","15","6","16","38","60","43","16","12","20",
"화순군","여자","70 - 74세","순이동[명]","명","4","14","-6","0","-6","25","24","19","16","-3","8",
"화순군","여자","75 - 79세","순이동[명]","명","-4","-12","-4","-9","1","27","9","0","4","12","-8",
"화순군","여자","80세이상","순이동[명]","명","-50","-45","-22","-46","-75","-2","-11","-24","-50","-72","-37",
"화순군","여자","청년층(19-34세)","순이동[명]","명","-188","-170","-185","-240","-390","-257","-165","-157","-155","-124","-128",
"장흥군","남자","계","순이동[명]","명","293","-1214","3","-230","-228","-161","-330","-91","-47","-7","163",
"장흥군","남자","0 - 4세","순이동[명]","명","19","-30","-10","0","-21","-43","-57","-41","-38","-6","-21",
"장흥군","남자","5 - 9세","순이동[명]","명","16","-38","-4","-6","-11","-7","-4","3","2","-4","-11",
"장흥군","남자","10 - 14세","순이동[명]","명","-14","-52","-7","-12","2","-4","-13","0","-11","-5","21",
"장흥군","남자","15 - 19세","순이동[명]","명","32","-98","3","-1","-15","-6","-28","-13","-10","-22","-2",
"장흥군","남자","20 - 24세","순이동[명]","명","6","-257","-57","-83","-91","-86","-96","-87","-74","-49","-30",
"장흥군","남자","25 - 29세","순이동[명]","명","-35","-220","-23","-83","-75","-73","-83","-55","-37","-26","-10",
"장흥군","남자","30 - 34세","순이동[명]","명","-6","-140","-9","-30","-24","-32","-19","-26","-3","6","-14",
"장흥군","남자","35 - 39세","순이동[명]","명","61","-78","-1","3","-4","-11","-45","-13","6","-4","9",
"장흥군","남자","40 - 44세","순이동[명]","명","12","-74","18","-25","3","-30","-17","3","6","18","10",
"장흥군","남자","45 - 49세","순이동[명]","명","56","-52","33","10","7","18","-6","19","10","14","26",
"장흥군","남자","50 - 54세","순이동[명]","명","35","-63","18","15","9","14","14","26","8","17","38",
"장흥군","남자","55 - 59세","순이동[명]","명","64","-50","20","19","7","25","7","38","42","27","40",
"장흥군","남자","60 - 64세","순이동[명]","명","43","-9","27","1","-7","50","13","46","37","39","67",
"장흥군","남자","65 - 69세","순이동[명]","명","12","-12","21","-4","12","20","14","16","20","-8","35",
"장흥군","남자","70 - 74세","순이동[명]","명","4","6","-1","-8","-1","4","3","13","13","23","15",
"장흥군","남자","75 - 79세","순이동[명]","명","-2","-7","-4","-5","-6","-2","1","-3","-2","-11","-4",
"장흥군","남자","80세이상","순이동[명]","명","-10","-40","-21","-21","-13","2","-14","-17","-16","-16","-6",
"장흥군","남자","청년층(19-34세)","순이동[명]","명","-9","-650","-92","-209","-201","-195","-209","-170","-123","-78","-60",
"장흥군","여자","계","순이동[명]","명","278","-1278","-201","-264","-229","-323","-404","-203","-101","-128","40",
"장흥군","여자","0 - 4세","순이동[명]","명","-5","-19","-19","5","-4","-27","-37","-41","-10","-24","-28",
"장흥군","여자","5 - 9세","순이동[명]","명","13","-35","3","-7","15","-2","-9","-14","0","13","0",
"장흥군","여자","10 - 14세","순이동[명]","명","6","-46","-23","-3","-11","-6","-10","-11","-3","-12","-4",
"장흥군","여자","15 - 19세","순이동[명]","명","32","-104","-17","-18","-51","-30","-35","-22","-12","-33","-24",
"장흥군","여자","20 - 24세","순이동[명]","명","33","-282","-58","-105","-148","-126","-99","-85","-69","-56","-41",
"장흥군","여자","25 - 29세","순이동[명]","명","-26","-148","-41","-71","-40","-71","-60","-41","-29","-10","14",
"장흥군","여자","30 - 34세","순이동[명]","명","33","-137","-35","8","5","-31","-63","-23","-14","-10","1",
"장흥군","여자","35 - 39세","순이동[명]","명","33","-88","14","11","-12","-22","-28","-11","10","0","-5",
"장흥군","여자","40 - 44세","순이동[명]","명","2","-54","-7","-14","8","-6","0","-13","8","-7","33",
"장흥군","여자","45 - 49세","순이동[명]","명","48","-90","8","-1","19","1","-6","12","0","8","15",
"장흥군","여자","50 - 54세","순이동[명]","명","55","-71","4","15","4","20","-3","27","0","3","38",
"장흥군","여자","55 - 59세","순이동[명]","명","69","-72","31","-3","21","-12","1","22","17","12","39",
"장흥군","여자","60 - 64세","순이동[명]","명","30","-38","9","-8","3","35","-7","30","28","31","25",
"장흥군","여자","65 - 69세","순이동[명]","명","4","-6","-12","-1","10","13","7","-4","9","0","15",
"장흥군","여자","70 - 74세","순이동[명]","명","-12","-22","9","-8","-7","-13","1","2","5","-1","13",
"장흥군","여자","75 - 79세","순이동[명]","명","-4","-22","-14","-9","-7","5","-4","-4","-4","0","-4",
"장흥군","여자","80세이상","순이동[명]","명","-33","-44","-53","-55","-34","-51","-52","-27","-37","-42","-47",
"장흥군","여자","청년층(19-34세)","순이동[명]","명","54","-614","-143","-184","-198","-245","-247","-166","-124","-96","-42",
"강진군","남자","계","순이동[명]","명","-448","-306","-241","-244","-258","-65","-109","29","-18","45","43",
"강진군","남자","0 - 4세","순이동[명]","명","-99","-62","-91","-63","-36","-40","-29","-4","6","-11","10",
"강진군","남자","5 - 9세","순이동[명]","명","-36","-12","-41","-9","-12","4","-9","9","-11","10","-5",
"강진군","남자","10 - 14세","순이동[명]","명","-40","-4","-11","2","-6","-3","-5","0","-6","-1","-1",
"강진군","남자","15 - 19세","순이동[명]","명","-30","-35","-18","-28","-17","10","-13","3","-14","-12","-19",
"강진군","남자","20 - 24세","순이동[명]","명","-97","-110","-59","-73","-69","-57","-60","-74","-41","-64","-21",
"강진군","남자","25 - 29세","순이동[명]","명","-118","-65","-34","-74","-81","-39","-61","-28","-31","2","-10",
"강진군","남자","30 - 34세","순이동[명]","명","-64","-20","-43","-53","-43","-37","-20","-25","-10","3","-15",
"강진군","남자","35 - 39세","순이동[명]","명","-19","-17","-21","-2","-20","-17","-50","8","4","10","15",
"강진군","남자","40 - 44세","순이동[명]","명","2","-3","-5","13","-11","13","3","16","-7","20","25",
"강진군","남자","45 - 49세","순이동[명]","명","-8","-2","9","-12","-6","8","2","13","17","4","12",
"강진군","남자","50 - 54세","순이동[명]","명","42","0","19","8","-4","28","19","15","21","16","25",
"강진군","남자","55 - 59세","순이동[명]","명","28","22","39","25","10","35","38","19","21","44","12",
"강진군","남자","60 - 64세","순이동[명]","명","10","9","15","27","36","33","62","43","27","22","13",
"강진군","남자","65 - 69세","순이동[명]","명","11","14","17","0","21","9","23","29","22","15","8",
"강진군","남자","70 - 74세","순이동[명]","명","-2","4","0","10","-2","9","-1","8","-2","-1","8",
"강진군","남자","75 - 79세","순이동[명]","명","-10","-9","-6","-7","0","-4","3","2","0","-2","1",
"강진군","남자","80세이상","순이동[명]","명","-18","-16","-11","-8","-18","-17","-11","-5","-14","-10","-15",
"강진군","남자","청년층(19-34세)","순이동[명]","명","-288","-205","-139","-200","-196","-136","-149","-125","-90","-61","-50",
"강진군","여자","계","순이동[명]","명","-526","-523","-380","-256","-329","-300","-196","-79","-35","-138","-38",
"강진군","여자","0 - 4세","순이동[명]","명","-96","-79","-75","-49","-59","-24","-53","6","-5","-4","9",
"강진군","여자","5 - 9세","순이동[명]","명","-37","-19","-37","-21","0","-2","-14","-5","-4","-1","6",
"강진군","여자","10 - 14세","순이동[명]","명","-6","7","-4","-1","9","1","-6","-5","-2","4","0",
"강진군","여자","15 - 19세","순이동[명]","명","-11","-48","-42","-10","-25","-37","-23","-30","-15","-29","-28",
"강진군","여자","20 - 24세","순이동[명]","명","-80","-100","-70","-90","-90","-91","-53","-67","-75","-53","-35",
"강진군","여자","25 - 29세","순이동[명]","명","-36","-68","-51","-33","-64","-63","-54","-20","-25","-15","0",
"강진군","여자","30 - 34세","순이동[명]","명","-85","-63","-54","-9","-28","-70","-28","0","24","-18","-4",
"강진군","여자","35 - 39세","순이동[명]","명","-48","-52","-61","-18","-53","8","-29","7","24","-2","-6",
"강진군","여자","40 - 44세","순이동[명]","명","-23","-24","-7","-21","-7","-3","6","-15","3","1","16",
"강진군","여자","45 - 49세","순이동[명]","명","-27","-10","13","24","1","7","-1","15","-1","21","-5",
"강진군","여자","50 - 54세","순이동[명]","명","14","-13","26","8","11","7","21","23","25","0","17",
"강진군","여자","55 - 59세","순이동[명]","명","-17","24","17","0","5","15","38","45","15","23","42",
"강진군","여자","60 - 64세","순이동[명]","명","-15","8","1","4","26","4","21","11","9","9","7",
"강진군","여자","65 - 69세","순이동[명]","명","0","-8","9","1","5","7","-6","9","25","-7","11",
"강진군","여자","70 - 74세","순이동[명]","명","9","-7","-1","3","-5","-10","-7","3","-4","0","-3",
"강진군","여자","75 - 79세","순이동[명]","명","-7","-34","-8","-5","-10","-16","7","-11","1","-12","-5",
"강진군","여자","80세이상","순이동[명]","명","-61","-37","-36","-39","-45","-33","-15","-45","-30","-55","-60",
"강진군","여자","청년층(19-34세)","순이동[명]","명","-204","-243","-191","-131","-194","-244","-143","-105","-83","-97","-59",
"해남군","남자","계","순이동[명]","명","-343","-468","-572","-422","-324","-348","-258","-43","-127","-230","50",
"해남군","남자","0 - 4세","순이동[명]","명","-157","-245","-259","-182","-137","-134","-129","-75","-31","-37","-24",
"해남군","남자","5 - 9세","순이동[명]","명","-23","-3","-34","-21","-15","-15","-7","4","-31","-34","-14",
"해남군","남자","10 - 14세","순이동[명]","명","-9","-19","19","2","-27","-8","-19","3","-17","-18","-6",
"해남군","남자","15 - 19세","순이동[명]","명","-22","-8","-37","-15","-32","-31","8","2","-3","-31","-20",
"해남군","남자","20 - 24세","순이동[명]","명","-150","-118","-131","-148","-153","-106","-137","-142","-133","-166","-92",
"해남군","남자","25 - 29세","순이동[명]","명","-92","-103","-107","-108","-73","-123","-74","-55","-63","-63","0",
"해남군","남자","30 - 34세","순이동[명]","명","-18","-27","-63","-33","-8","-23","-54","-28","-20","0","-19",
"해남군","남자","35 - 39세","순이동[명]","명","3","17","-29","-5","-22","-24","-53","-5","14","-15","14",
"해남군","남자","40 - 44세","순이동[명]","명","-15","-4","-56","-4","10","-22","-11","7","7","24","15",
"해남군","남자","45 - 49세","순이동[명]","명","29","-1","37","27","17","7","34","42","18","19","19",
"해남군","남자","50 - 54세","순이동[명]","명","47","18","37","12","30","56","43","43","18","22","31",
"해남군","남자","55 - 59세","순이동[명]","명","33","27","37","24","56","45","66","49","53","27","63",
"해남군","남자","60 - 64세","순이동[명]","명","25","2","28","63","34","46","59","83","59","45","59",
"해남군","남자","65 - 69세","순이동[명]","명","20","15","14","14","32","11","35","38","22","26","39",
"해남군","남자","70 - 74세","순이동[명]","명","5","6","7","-10","-1","-8","12","8","10","1","5",
"해남군","남자","75 - 79세","순이동[명]","명","-4","-5","-10","-10","-9","-3","-15","3","-12","-14","-1",
"해남군","남자","80세이상","순이동[명]","명","-15","-20","-25","-28","-26","-16","-16","-20","-18","-16","-19",
"해남군","남자","청년층(19-34세)","순이동[명]","명","-253","-260","-318","-296","-244","-263","-266","-232","-228","-242","-122",
"해남군","여자","계","순이동[명]","명","-410","-529","-706","-881","-762","-643","-417","-339","-315","-404","-129",
"해남군","여자","0 - 4세","순이동[명]","명","-160","-192","-198","-193","-169","-152","-104","-50","-42","-41","-40",
"해남군","여자","5 - 9세","순이동[명]","명","-25","-17","-27","-36","-59","2","-23","-11","-19","-12","-4",
"해남군","여자","10 - 14세","순이동[명]","명","-13","-7","-11","-15","-15","-8","-12","5","-5","-12","-19",
"해남군","여자","15 - 19세","순이동[명]","명","-32","-14","-32","-43","-40","-45","-52","-56","-59","-47","-49",
"해남군","여자","20 - 24세","순이동[명]","명","-108","-114","-129","-137","-218","-197","-155","-148","-104","-116","-83",
"해남군","여자","25 - 29세","순이동[명]","명","-62","-75","-100","-128","-117","-90","-71","-55","-71","-51","-24",
"해남군","여자","30 - 34세","순이동[명]","명","34","-57","-92","-80","-49","-109","-91","-61","-16","-38","2",
"해남군","여자","35 - 39세","순이동[명]","명","-34","-32","-80","-118","-68","-75","-27","-23","-24","-32","10",
"해남군","여자","40 - 44세","순이동[명]","명","17","-16","-12","-21","-7","-25","-17","21","-4","9","-13",
"해남군","여자","45 - 49세","순이동[명]","명","21","12","-1","0","-12","32","44","24","17","-13","19",
"해남군","여자","50 - 54세","순이동[명]","명","10","27","21","23","24","33","27","39","17","24","46",
"해남군","여자","55 - 59세","순이동[명]","명","38","35","41","1","35","23","51","-3","28","9","48",
"해남군","여자","60 - 64세","순이동[명]","명","16","20","23","1","35","13","58","21","31","8","47",
"해남군","여자","65 - 69세","순이동[명]","명","-11","2","-4","3","8","27","4","9","12","6","6",
"해남군","여자","70 - 74세","순이동[명]","명","-15","11","-17","-11","12","-2","1","-12","-4","-1","-2",
"해남군","여자","75 - 79세","순이동[명]","명","-8","-17","-33","-42","-21","-8","-5","4","-11","-5","-10",
"해남군","여자","80세이상","순이동[명]","명","-78","-95","-55","-85","-101","-62","-45","-43","-61","-92","-63",
"해남군","여자","청년층(19-34세)","순이동[명]","명","-161","-259","-344","-366","-417","-430","-355","-306","-231","-244","-139",
"영암군","남자","계","순이동[명]","명","-311","-471","-661","-261","58","-256","140","191","261","-170","-372",
"영암군","남자","0 - 4세","순이동[명]","명","-118","-125","-130","-86","-54","-90","-47","-26","-9","-26","-54",
"영암군","남자","5 - 9세","순이동[명]","명","-36","-77","-86","-40","-29","-42","-26","-19","-1","-39","-43",
"영암군","남자","10 - 14세","순이동[명]","명","-3","-23","-22","16","-13","-29","-9","-12","-14","-16","-8",
"영암군","남자","15 - 19세","순이동[명]","명","16","-16","24","-7","26","-8","3","15","20","-12","-11",
"영암군","남자","20 - 24세","순이동[명]","명","-71","-34","-112","-66","-39","-1","-68","-66","-39","-79","-114",
"영암군","남자","25 - 29세","순이동[명]","명","-74","-44","-101","-62","-31","-61","-73","-56","-8","-75","-104",
"영암군","남자","30 - 34세","순이동[명]","명","-59","-98","-110","-32","-5","-65","-19","-17","-9","-46","-25",
"영암군","남자","35 - 39세","순이동[명]","명","-64","-92","-109","-43","25","-78","-33","44","41","6","-13",
"영암군","남자","40 - 44세","순이동[명]","명","49","4","-17","1","13","-48","37","28","44","32","-31",
"영암군","남자","45 - 49세","순이동[명]","명","18","19","-27","29","25","3","65","16","62","5","-10",
"영암군","남자","50 - 54세","순이동[명]","명","21","20","2","-9","75","31","52","64","29","33","3",
"영암군","남자","55 - 59세","순이동[명]","명","21","10","26","6","35","39","91","82","51","29","-6",
"영암군","남자","60 - 64세","순이동[명]","명","-5","0","-19","30","31","46","111","60","64","33","38",
"영암군","남자","65 - 69세","순이동[명]","명","4","4","28","15","13","43","29","66","27","-4","13",
"영암군","남자","70 - 74세","순이동[명]","명","-6","2","5","5","5","10","36","22","12","14","8",
"영암군","남자","75 - 79세","순이동[명]","명","3","-7","-1","-7","-4","-5","3","6","5","-8","0",
"영암군","남자","80세이상","순이동[명]","명","-7","-14","-12","-11","-15","-1","-12","-16","-14","-17","-15",
"영암군","남자","청년층(19-34세)","순이동[명]","명","-202","-177","-323","-161","-69","-117","-163","-126","-50","-194","-241",
"영암군","여자","계","순이동[명]","명","-452","-636","-617","-428","16","-342","-327","-40","129","-293","-517",
"영암군","여자","0 - 4세","순이동[명]","명","-101","-132","-145","-68","-33","-80","-66","-22","-35","-21","-20",
"영암군","여자","5 - 9세","순이동[명]","명","-41","-95","-58","-31","0","-54","-36","-13","-6","-16","-43",
"영암군","여자","10 - 14세","순이동[명]","명","-34","-25","-39","-39","-3","-13","-7","-10","-5","-15","-37",
"영암군","여자","15 - 19세","순이동[명]","명","-20","-62","-3","-35","-12","-4","-36","-17","-23","-33","-35",
"영암군","여자","20 - 24세","순이동[명]","명","-70","-82","-101","-113","-75","-126","-118","-119","-77","-94","-111",
"영암군","여자","25 - 29세","순이동[명]","명","-74","-21","-43","-54","-24","-60","-74","-36","36","-27","-89",
"영암군","여자","30 - 34세","순이동[명]","명","-82","-83","-99","-68","-29","-85","-38","17","-4","-13","-63",
"영암군","여자","35 - 39세","순이동[명]","명","-34","-115","-76","-18","-23","-34","-51","-5","31","-21","-40",
"영암군","여자","40 - 44세","순이동[명]","명","7","-16","-12","-36","9","-7","2","30","42","-50","-13",
"영암군","여자","45 - 49세","순이동[명]","명","18","11","-1","-2","53","33","15","13","26","13","-41",
"영암군","여자","50 - 54세","순이동[명]","명","10","24","-18","6","50","37","25","41","67","8","1",
"영암군","여자","55 - 59세","순이동[명]","명","3","3","-5","34","38","49","37","33","57","6","8",
"영암군","여자","60 - 64세","순이동[명]","명","13","9","10","23","39","29","40","34","40","22","10",
"영암군","여자","65 - 69세","순이동[명]","명","-6","-15","11","14","7","6","28","36","6","7","7",
"영암군","여자","70 - 74세","순이동[명]","명","-11","5","-4","15","23","4","3","4","7","1","14",
"영암군","여자","75 - 79세","순이동[명]","명","0","6","4","-3","-1","-5","-13","-1","-5","-13","-17",
"영암군","여자","80세이상","순이동[명]","명","-30","-48","-38","-53","-3","-32","-38","-25","-28","-47","-48",
"영암군","여자","청년층(19-34세)","순이동[명]","명","-238","-219","-252","-255","-136","-289","-263","-148","-54","-157","-288",
"무안군","남자","계","순이동[명]","명","267","66","475","-221","-268","2738","2718","69","25","1291","1696",
"무안군","남자","0 - 4세","순이동[명]","명","51","63","74","18","28","289","242","34","-1","133","151",
"무안군","남자","5 - 9세","순이동[명]","명","17","-27","18","-20","-7","287","250","12","24","143","161",
"무안군","남자","10 - 14세","순이동[명]","명","26","21","30","0","3","167","148","19","-3","83","71",
"무안군","남자","15 - 19세","순이동[명]","명","-24","0","27","-11","-73","74","54","-22","-7","40","19",
"무안군","남자","20 - 24세","순이동[명]","명","-100","-102","-84","-71","-133","10","68","-46","2","38","40",
"무안군","남자","25 - 29세","순이동[명]","명","33","-42","15","-2","-22","203","238","9","-11","84","149",
"무안군","남자","30 - 34세","순이동[명]","명","87","62","67","-51","49","327","309","14","3","183","238",
"무안군","남자","35 - 39세","순이동[명]","명","41","14","131","-89","-22","419","420","16","-29","136","196",
